Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"157","'558","Nicaragua","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"11.363072","5.372967",,"0.881167","1.136764",,"9.880668",,,,"1.004830","0.425461","-4.625529","7.192773","13.935271","1.200000","-12.248401","10.832457","41.625634","3.918920",,,,
"157","'558","Nicaragua","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"2.964353","2.529960",,"0.298063","0.320000",,"2.615063",,,,"0.177165","0.041327","-0.573141","0.833844","1.538288","0.126329","-1.357214","1.033517","4.799427","0.755617",,,,
"157","'558","Nicaragua","23082","Total FDI inflows","6110","Value US$","million USD","0.670000","42.000000","42.000000","40.000000","40.000000","75.400000","97.000000","172.100000","194.700000","300.000000","266.500000","150.200000","203.900000","201.300000","250.000000","241.100000","286.800000","381.700000","626.100000","434.200000","508.000000","967.900000","767.700000","815.500000","884.100000","949.900000","898.900000","1035.300000","837.600000","502.900000","746.500000","1220.100000","1293.800000","1230.100000"
"157","'558","Nicaragua","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","0.989157","60.214180","57.003985","50.688282","56.258350","104.966898","137.731076","249.320894","277.045445","436.151473","383.323882","212.373590","297.594801","295.631418","355.238800","327.400252","377.836737","481.430208","713.613165","490.029402","567.170884","1029.508349","807.049696","862.603869","905.895061","949.900000","902.466208","1048.116158","867.304255","518.638169","757.507745","1224.452194","1215.965816","1061.159330"
"157","'558","Nicaragua","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,,,,,,,,,"21.000000","15.300000","18.900000","-29.100000","15.100000","7.700000","63.400000","150.100000","94.000000","45.000000","65.300000","64.500000","75.100000","59.100000","39.500000","14.524040","19.346570","30.773400"
"157","'558","Nicaragua","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,"27.665870","19.297569","21.541749","-32.841676","16.858820","8.190117","66.649669","158.769884","96.317312","45.000000","65.559065","65.298457","77.763311","60.949524","40.082459","14.575848","18.182693","26.547013"
"158","'562","Niger","23082","Total FDI inflows","6110","Value US$","million USD","40.813200","15.157400","56.390100","-34.351300","-11.258900","14.424580","2.345800","16.619010","-1.186540","0.276110","8.437080","22.895100","2.404630","11.471090","20.322360","30.293780","50.544090","129.038720","340.427190","790.762540","940.316230","1065.789860","841.275780","719.338480","822.967020","529.478700","301.332480","338.710710","466.042270","717.147640","360.653570","594.831960","965.974620","966.031900"
"158","'562","Niger","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","40.986025","16.095818","57.757535","-38.681337","-21.047965","23.025447","3.675525","28.418484","-2.001533","0.478146","16.314157","43.710361","4.238265","16.978989","27.192794","37.442901","60.579782","130.846134","302.096982","710.378252","867.153688","901.947355","750.852821","609.557236","698.305307","529.478700","296.498986","325.347072","419.100432","677.528140","331.577390","510.936732","898.506720","845.163489"
"158","'562","Niger","23085","Total FDI outflows","6110","Value US$","million USD","0.018360","2.612480","40.730400","5.752880","-1.806540","7.148170","7.465510","1.622000","0.163000","-0.238750","-0.620810","-3.623270","-1.718820","0.003440","7.075730","-4.421120","-0.979170","8.053970","24.372220","59.256310","-59.738290","9.286530","2.184020","100.759340","88.660960","34.138360","40.212240","29.088790","38.617400","32.027560","14.992030","39.258190","8.719700","40.389770"
"158","'562","Niger","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","0.018438","2.774223","41.718094","6.478040","-3.377239","11.410371","11.697360","2.773618","0.274959","-0.413448","-1.200414","-6.917395","-3.029495","0.005092","9.467841","-5.464474","-1.173587","8.166780","21.628044","53.232661","-55.090274","7.858924","1.949275","85.382037","75.230741","34.138360","39.567220","27.941108","34.727685","30.258167","13.783361","33.721206","8.110678","35.336265"
"159","'566","Nigeria","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,"0.514000","0.547000","0.536000","1.253000","1.233000","1.533000","2.077000","2.178000","1.536000","2.245000","1.794000","1.412000","1.182000","0.771000",,,,,,,,
"159","'566","Nigeria","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,"1.186435","1.232303","1.014785","1.955175","1.522253","1.728108","2.044259","2.674241","1.636244","2.230145","1.659212","1.242658","1.001743","0.771000",,,,,,,,
"159","'566","Nigeria","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,"0.025194","0.025191","0.025199","0.025169","0.025175","0.025186","0.025180","0.025181","0.025185","0.025182","0.025171","0.025176","0.025182","0.025162",,,,,,,,
"159","'566","Nigeria","23082","Total FDI inflows","6110","Value US$","million USD","1002.500000","1123.900000","1156.700000","1878.100000","2287.400000","1271.053360","2190.684660","1642.472170","1210.105260","1177.707930","1309.665000","1277.421000","2040.182000","2171.390000","2127.086000","4978.260000","4897.811000","6086.730000","8248.640000","8649.527000","6098.963000","8915.000000","7127.383000","5608.464000","4693.828000","3064.169000","3453.258410","2412.974920","775.247400","2305.099810","2385.277670","3313.210000","894.762390","1872.520530"
"159","'566","Nigeria","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","2503.353958","2910.740753","3563.417402","5210.589782","7171.562805","3903.218950","6606.312693","4869.138549","3547.450715","3404.500339","3399.014664","3294.197235","4709.227696","4891.793978","4027.119456","7768.053231","6046.802705","6861.398596","8118.611807","10620.258376","6496.999492","8856.008999","6591.884763","4935.836060","3978.012252","3064.169000","4152.502942","3149.962758","918.998584","2482.229769","2784.283971","3998.949198","1011.475611","2834.813570"
"159","'566","Nigeria","23085","Total FDI outflows","6110","Value US$","million USD","414.600000","411.500000","260.100000","532.700000","328.200000","191.753360","597.184660","102.972820","158.800980","172.817610","168.939000","93.884000","172.161000","167.321000","260.755000","199.200000","322.480000","874.970000","1058.266000","1542.020000","922.720000","823.580000","1542.562000","1237.497000","1614.295000","1435.203000","335.464990","310.830720","565.569110","285.318850","1473.332440","1817.909990","2811.143710","255.843350"
"159","'566","Nigeria","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","1035.302295","1065.726328","801.283709","1477.919800","1028.987896","588.846521","1800.892968","305.264793","465.528635","499.578543","438.452687","242.106880","397.388738","376.947421","493.676106","310.830733","398.131520","986.328937","1041.583927","1893.357963","982.939456","818.130330","1426.665432","1089.082914","1368.112613","1435.203000","403.392736","405.766833","670.440445","307.243504","1719.789670","2194.165084","3177.830598","387.321895"
"154","'807","North Macedonia","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,"2.310000",,"1.793385","10.408945","-1.044620","-0.052688","14.313518","5.949830","0.104189","1.295287","3.676905","3.749226","10.996746","14.177726","3.052258","1.777689","-3.307690","5.550504","35.588105","23.723424","42.909825","46.449963","38.406643"
"154","'807","North Macedonia","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,"4.015926",,"2.425973","12.828531","-1.224216","-0.059217","14.097368","5.199507","0.095624","1.228021","3.197855","3.495476","9.506212","12.092176","3.052258","1.724175","-3.060816","4.710897","31.576919","20.460790","34.145740","38.571705","29.928869"
"154","'807","North Macedonia","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,"0.518945",,"1.590081","3.304817","-1.108165","-0.012311","2.067689","1.015630","0.051731","0.609456","0.767976","2.623629","3.283044","5.202073","1.269380","0.474551","-1.611164","0.765373","7.971814","10.298493","7.710782","5.920805","5.759595"
"154","'807","North Macedonia","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"8.299000","15.434000",,"11.536803","9.079113","13.037855","6.897149","29.879366",,"47.249192","18.287652","68.490523","-22.389997","-7.792018","0.193961","25.524243","3.213345","-21.271789","-13.569210","20.441610","-25.973551","-9.024310","7.581948","-9.915229"
"154","'807","North Macedonia","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"14.634919","26.831947",,"15.606229","11.189576","15.279387","7.751779","29.428154",,"43.364821","17.337952","59.567146","-20.874631","-6.735863","0.165429","25.524243","3.116612","-19.684138","-11.516640","18.137607","-22.401462","-7.181147","6.295994","-7.726569"
"154","'807","North Macedonia","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"4.648675","3.467271",,"10.228956","2.882599","13.830952","1.611627","4.316286",,"23.459464","8.604670","14.305251","-15.668045","-2.326282","0.071168","10.615079","0.857797","-10.361411","-1.871092","4.578966","-11.275288","-1.621645","0.966443","-1.486923"
"154","'807","North Macedonia","23082","Total FDI inflows","6110","Value US$","million USD",,,,,"24.000000","9.490000","11.210000","58.058350","150.482090","88.406160","178.524000","445.134000",,"112.785740","314.962781","94.265781","427.961929","692.247050","585.826345","201.407807","212.531703","478.778906","142.902297","334.955840","272.539955","240.452679","374.604282","205.298178","725.202830","446.424173","230.358216","556.491235","784.521031","666.828857"
"154","'807","North Macedonia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD",,,,,"39.190861","11.588489","14.045064","87.536368","243.726032","145.613664","314.819179","773.863661",,"152.569131","388.176675","110.472418","480.990993","681.793349","511.948829","184.850008","201.494673","416.400573","133.230600","289.554861","232.449189","240.452679","363.327405","189.975454","615.503793","396.107065","198.677522","442.831093","651.460451","519.634940"
"154","'807","North Macedonia","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.060880",,"-0.354287",,"1.621919","-1.537563","1.095170","0.021625"
"154","'807","North Macedonia","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.059047",,"-0.300696",,"1.398860","-1.223524","0.909421","0.016852"
"154","'807","North Macedonia","23083","FDI outflows to Agriculture, Forestry and Fishing","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.255209",,"-2.892960",,"3.039384","-1.566454","1.145753","0.021356"
"154","'807","North Macedonia","23084","FDI outflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,,,,"0.355000",,,,,,,,,"-5.539038","-0.826084","2.274388","3.297459","2.351066","1.242643","0.153525","-0.548543","0.205595","1.632182","-0.284323","-0.291942"
"154","'807","North Macedonia","23084","FDI outflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,"0.480221",,,,,,,,,"-5.164153","-0.714114","1.939824","3.297459","2.280291","1.149897","0.130301","-0.486716","0.177320","1.298818","-0.236100","-0.227500"
"154","'807","North Macedonia","23084","FDI outflows to Food, Beverages and Tobacco","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,,,,"30.008453",,,,,,,,,"21.660051","-2.725202","22.230879","21.329123","9.855691","62.785388","1.253616","-1.381060","0.385274","1.662851","-0.297455","-0.288308"
"154","'807","North Macedonia","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,"0.073970","0.010100","0.302870","0.090000","1.104000",,"1.183000","1.807000","4.097000","2.525000","-1.200610","-13.875800","11.202270","4.773360","-0.294870","-25.572599","30.312770","10.230760","15.459891","23.854907","1.979191","12.246537","39.718967","53.363426","98.155634","95.585200","101.260759"
"154","'807","North Macedonia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,"0.111527","0.016358","0.498857","0.158711","1.919300",,"1.600285","2.227042","4.801376","2.837875","-1.182479","-12.125948","10.281328","4.525474","-0.256452","-23.841833","26.204081","8.725810","15.459891","23.136792","1.831472","10.394044","35.242185","46.024464","78.107909","79.373242","78.908745"
"162","'578","Norway","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1040.454545","-14.443757","-59.487776","-221.340029",
"162","'578","Norway","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1044.289321","-15.912054","-51.055396","-166.012061",
"162","'578","Norway","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.224760","0.175529","-1.695590","-2.463676",
"162","'578","Norway","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.203000","426.209990","149.217250","-469.650236",
"162","'578","Norway","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.693943","469.536886","128.065734","-352.252613",
"162","'578","Norway","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.796918","-5.179559","4.253164","-5.227549",
"162","'578","Norway","23082","Total FDI inflows","6110","Value US$","million USD","1563.802970","302.331970","-668.114890","991.523980","2776.447450","2409.410340","3211.102340","3981.536460","3934.871640","6789.953290","6894.808358","2238.187652","667.478312","3801.294310","3033.751037","2016.918898","6835.606463","6917.823760","14868.439716","8752.244237","13673.175970","11390.266230","14652.342070","1791.659570","-93.625980","-3361.660280","-3368.214290","-9779.645460","1044.328310","16714.772727","-8228.693096","3508.381839","8984.137679","7959.987630"
"162","'578","Norway","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","2765.039728","541.648515","-1154.798155","1912.519730","5336.127050","4033.231324","5248.823846","6943.957649","7371.262508","12331.352902","12252.831345","3994.862784","1074.148447","5274.079789","3785.913047","2211.763124","6862.757318","6158.340169","11518.461114","7967.309757","11291.187430","8176.344692","10563.311978","1271.951784","-71.111299","-3361.660280","-3565.533344","-9794.491620","963.358179","16776.377918","-9065.190924","3011.069418","6738.388975","7338.457206"
"162","'578","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1308.295455","1365.041202","64.027939","1.352171",
"162","'578","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1313.117404","1503.806130","54.951992","1.014171",
"162","'578","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.446610","14.674385","0.484074","0.010069",
"162","'578","Norway","23084","FDI outflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-90.127975","-312.858550","603.270675","1142.640982",
"162","'578","Norway","23084","FDI outflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-90.460157","-344.662567","517.757178","857.017075",
"162","'578","Norway","23084","FDI outflows to Food, Beverages and Tobacco","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.719663","-3.363273","4.560941","8.508536",
"162","'578","Norway","23085","Total FDI outflows","6110","Value US$","million USD","1583.292600","1448.725420","-120.202750","718.481340","2171.849270","2856.281450","6104.675950","5289.111320","2542.312230","5832.543720","8584.455068","509.806320","4291.450917","4117.527421","4379.579369","20822.041133","18537.951423","11054.528829","35902.659574","3187.014676","31167.720299","18094.033300","20671.078640","9201.021280","20704.035600","31074.741730","3228.214290","-3495.062060","11181.186600","12523.636364","9302.204064","13226.891735","13429.348585","8153.297830"
"162","'578","Norway","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","2799.500336","2595.491213","-207.763539","1385.856284","4174.133978","4781.271012","9978.619584","9224.420114","4762.557089","10592.584641","15255.519034","909.935454","6906.075079","5712.835256","5465.414424","22833.552106","18611.583695","9840.890908","27813.502700","2901.191105","25738.026955","12988.550939","14902.399326","6532.075418","15725.238406","31074.741730","3417.331768","-3500.367799","10314.273258","12569.794395","10247.830958","11351.982487","10072.438521","7516.673391"
"221","'512","Oman","23082","Total FDI inflows","6110","Value US$","million USD","142.263000","135.241000","104.291000","142.003000","76.463000","46.294000","60.600000","65.026610","101.441510","39.011700","83.200000","5.200000","122.000000","25.000000","42.652796","1759.947984","1587.776333","3431.469441","2528.478544","1461.898570","1177.113134","1521.196359","796.618986","1565.149545","1657.997399","-1735.500650","3094.148244","6718.075423","5284.785436","1868.140442","2272.301691","9041.352406","5479.843950","4745.383620"
"221","'512","Oman","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","312.052915","324.097413","246.995348","355.749461","192.381588","114.279786","139.065400","152.840315","269.344957","93.471927","169.591497","11.115273","249.090566","46.555848","70.606453","2393.244546","1884.642027","3769.292585","2093.787296","1615.000495","1136.954328","1267.899850","640.861772","1287.714243","1340.547067","-1735.500650","3405.253862","6890.700954","4851.396876","1761.915804","2402.134232","8481.199372","4123.949771","3834.147145"
"221","'512","Oman","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,,,,,,"88.000000","42.000000","234.000000","263.459038","70.481144","481.144343","101.430429","1646.293888","1272.821847","895.448635","-274.122237","155.786736","-196.879064","-23.146944","1560.728218","-285.825748","-521.196359","-317.555267","1178.153450","944.083220","164.889470"
"221","'512","Oman","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,"163.876584","69.525830","318.202145","312.717834","77.419910","398.426918","112.053050","1590.128346","1060.882521","720.367966","-225.531873","125.958854","-196.879064","-25.474287","1600.832195","-262.386081","-491.560528","-335.699427","1105.161468","710.485885","133.226424"
"165","'586","Pakistan","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"0.517000",,,,,,,,,,,,,,,,,,,,,"51.757610","-74.076350",
"165","'586","Pakistan","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"0.977798",,,,,,,,,,,,,,,,,,,,,"57.253244","-91.193838",
"165","'586","Pakistan","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"0.152998",,,,,,,,,,,,,,,,,,,,,"2.408581","-5.541314",
"165","'586","Pakistan","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,,,"-5.088000","5.675000","13.040000","54.898000","56.166000","527.394000","69.399000","208.941000","99.506000","62.424000","59.864000","629.394000","99.450850","76.736158","547.633540","98.636509","201.180706","65.161463","28.206875",,,
"165","'586","Pakistan","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,"-9.690457","10.007429","21.528069","86.509413","81.145119","715.783504","96.448603","279.285244","125.099180","66.478999","65.075423","696.018877","101.856850","76.736158","556.064682","96.905848","219.883038","80.442969","34.163655",,,
"165","'586","Pakistan","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,"-0.618196","1.067199","1.167140","2.494979","1.314610","9.433642","1.276451","8.935399","4.922207","4.706734","6.975205","47.222164","5.270986","4.588239","21.249023","3.951590","11.588091","2.918122","1.339968",,,
"165","'586","Pakistan","23082","Total FDI inflows","6110","Value US$","million USD","278.331140","271.918680","360.569120","399.302230","789.340820","492.095000","439.305000","711.000000","506.000000","532.000000","337.912000","132.368000","823.040000","531.766000","1117.261000","2200.339000","4272.446000","5590.566000","5436.871000","2338.351000","2021.573000","1326.270000","858.240000","1332.836000","1886.759805","1672.453265","2577.217487","2496.121897","1736.098736","2232.992784","2105.041220","2148.884070","1336.801050","1818.000000"
"165","'586","Pakistan","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","532.136338","504.161236","640.152476","730.954300","1391.761032","788.766253","740.831346","1204.996530","873.879391","953.719037","639.090052","267.843676","1567.538106","937.728759","1844.514707","3467.340053","6172.562356","7587.562465","7555.996652","3125.604498","2541.526381","1412.423149","932.953551","1473.924149","1932.405907","1672.453265","2616.895273","2452.325336","1897.491422","2756.668773","2549.587710","2377.053025","1645.707679","2427.697482"
"165","'586","Pakistan","23085","Total FDI outflows","6110","Value US$","million USD","2.000000","-4.000000","-12.000000","-2.000000","1.000000","0.001000","7.000000","-24.000000","50.000000","21.000000","11.000000","31.000000","28.000000","19.000000","56.000000","44.000000","109.000000","98.000000","49.000000","71.000000","47.000000","35.000000","82.000000","212.000000","122.000000","25.000000","52.000000","52.000000","-21.000000","-85.000000","-45.000000","242.000000","1157.000000","32.000000"
"165","'586","Pakistan","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","3.823764","-7.416353","-21.304735","-3.661158","1.763194","0.001603","11.804599","-40.674988","86.351718","37.646804","20.804205","62.727804","53.327988","33.505050","92.451830","69.336117","157.476372","133.006411","68.098698","94.903596","59.088512","37.273564","89.138459","234.441386","124.951528","25.000000","52.800571","51.087616","-22.952220","-104.933991","-54.503183","267.695610","1424.358385","42.731749"
"180","'585","Palau","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,"-0.852000","-1.775000","-0.899000","-0.766000","-0.110000","0.184000","0.805000",,"0.051000",,,,,,,,,,,,,,
"180","'585","Palau","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,"-1.306298","-2.792137","-1.448991","-1.133774","-0.156040","0.253687","1.088857",,"0.065122",,,,,,,,,,,,,,
"180","'585","Palau","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,"59.497207","-87.740979","-13.210874","-10.438812","-2.769386","0.552835","11.636311",,"1.827957",,,,,,,,,,,,,,
"180","'585","Palau","23082","Total FDI inflows","6110","Value US$","million USD","1.000000","1.000000","1.000000",,,"-0.210000",,,,,"3.177650","-1.432000","2.023000","6.805000","7.338000","3.972000","33.283000","6.918000","4.741000","2.790000","2.685000","8.325000","21.639000","18.041000","39.859000","34.583160","63.719000","44.503000","50.605000","44.712000","43.100000","31.441000","72.014000","47.816750"
"180","'585","Palau","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","2.420187","2.304940","2.195181",,,"-0.427680",,,,,"5.106951","-2.195562","3.182249","10.968165","10.861137","5.634451","45.888423","9.357403","5.962359","3.562532","3.450381","10.564915","25.423034","19.836381","42.237204","34.583160","60.174163","42.513247","48.525903","43.966607","42.663967","31.187537","67.138015","41.257092"
"180","'585","Palau","23085","Total FDI outflows","6110","Value US$","million USD","-1.000000","1.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"180","'585","Palau","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","-2.420187","2.304940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"299","'275","Palestine","23082","Total FDI inflows","6110","Value US$","million USD",,,,,,"122.600000","177.200000","163.000000","218.200000","188.600000","62.005000","19.176000","9.440000","17.972000","48.900000","46.542000","18.588000","28.296000","51.508000","300.468000","206.283000","349.310000","58.405000","175.712000","159.700000","102.900000","296.700000","188.344530","251.628390","131.879980","79.744990","353.477050","232.941160","35.333330"
"299","'275","Palestine","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD",,,,,,"202.330568","284.984520","272.598304","385.630713","343.730611","102.321669","30.919582","14.998004","29.173521","83.428833","79.361206","30.073475","43.695637","67.978385","389.333426","236.131872","379.297430","61.650945","175.411682","153.779900","102.900000","292.955957","180.157008","241.418924","121.838982","72.072749","293.214766","190.289498","25.492587"
"299","'275","Palestine","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,"129.000000","142.000000","156.100000","81.800000","86.600000","218.141000","-363.695000","-346.153000","-48.500000","9.033000","-42.483000","-129.423000","-43.860000","4.276000","-69.313000","-84.424000","128.076560","-29.092270","48.334230","-187.455370","-73.269820","44.777320","2.851660","30.881190","56.476880","59.103330","-57.954360","13.305410","36.000000"
"299","'275","Palestine","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,"212.892686","228.373599","261.058867","144.567334","157.831765","359.979858","-586.425594","-549.958075","-78.728899","15.411302","-72.439992","-209.393119","-67.730091","5.643309","-89.812785","-96.640039","139.071627","-30.709116","48.251620","-180.506375","-73.269820","44.212277","2.727696","29.628229","52.176878","53.417017","-48.074052","10.869182","25.973582"
"166","'591","Panama","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,"-108.514000","1.543000","-55.397000","-33.941000","79.133000","54.542000","14.274000","33.555000","-1.337000","5.600000","-71.301000","-18.100533","1.707828","0.425824","2.391396","-9.986008","1.784907",
"166","'591","Panama","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,"-176.018635","2.294449","-76.608893","-44.084550","100.187542","65.240984","16.080882","35.830196","-1.370142","5.600000","-69.901539","-17.443651","1.634842","0.406345","2.294645","-9.400074","1.640006",
"166","'591","Panama","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,"-4.260094","0.081276","-2.580688","-2.695140","2.905701","1.730061","0.444599","0.940660","-0.029985","0.122915","-1.502522","-0.422728","0.035950","0.010932","1.389422","-0.606578","0.061417",
"166","'591","Panama","23082","Total FDI inflows","6110","Value US$","million USD","135.535000","108.525000","144.494000","169.496000","401.572000","223.061000","415.702000","1299.203000","1203.100000","864.400000","603.398000","467.140000","98.442000","817.578000","1019.023000","917.663000","2547.221000","1898.469000","2146.598000","1259.341000","2723.370000","3152.605000","3210.533000","3567.175000","4458.896000","4555.989000","4745.422000","4281.839311","4750.503476","3895.237254","172.114479","1646.286364","2906.186758","2014.561000"
"166","'591","Panama","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","282.344158","224.968762","285.102127","322.953695","737.989716","408.026493","758.281988","2332.443379","2138.616795","1523.620056","1077.070708","825.334061","171.068050","1404.859590","1717.262044","1519.877375","4131.802004","2823.033180","2968.545179","1635.705514","3447.964144","3771.021448","3616.940036","3809.047216","4569.424285","4555.989000","4652.281190","4126.448120","4547.484365","3717.051050","165.151096","1549.689801","2670.259560","1823.025862"
"166","'591","Panama","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,"316.800000","175.700000","-274.400000","330.900000","329.100000","583.700000","188.190000","-138.379800","180.332900","592.346900","94.024160","284.883000","34.401210","473.598100"
"166","'591","Panama","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,"401.089474","210.165393","-309.135071","353.336667","337.257817","583.700000","184.496299","-133.357892","172.626133","565.250208","90.220144","268.167367","31.608485","428.570584"
